,fail_mean,all_mean,lessfails_mean,fail_count,all_count,lessfails_count,fail_std,all_std,lessfails_std,fail_median,all_median,lessfails_median
L1_S24_F1690,0.009909686632454395,0.00923661608248949,0.009230401366949081,609.0,66500.0,65891.0,0.008266130462288857,0.007439232897013426,0.007430743891745806,0.00800000037997961,0.00800000037997961,0.00800000037997961
L1_S24_F1695,0.04152211919426918,0.013555946759879589,0.013296934776008129,609.0,66500.0,65891.0,0.05029631033539772,0.01801805943250656,0.01723456010222435,0.007000000216066837,0.007000000216066837,0.007000000216066837
L1_S24_F1700,0.06944990158081055,0.06617309153079987,0.06614284217357635,609.0,66500.0,65891.0,0.039603639394044876,0.042796991765499115,0.042824406176805496,0.07000000029802322,0.06199999898672104,0.06199999898672104
L1_S24_F1713,0.14907720685005188,0.19267620146274567,0.19307918846607208,609.0,66500.0,65891.0,0.08501123636960983,0.1350097954273224,0.1353207677602768,0.1340000033378601,0.1459999978542328,0.1459999978542328
L1_S24_F1718,0.14318394660949707,0.18579429388046265,0.18618813157081604,609.0,66500.0,65891.0,0.08812404423952103,0.13297215104103088,0.13324935734272003,0.13099999725818634,0.1459999978542328,0.1459999978542328
L1_S24_F1723,0.08505747467279434,0.027543583884835243,0.02701209858059883,609.0,66500.0,65891.0,0.10240693390369415,0.024226821959018707,0.021560238674283028,0.04100000113248825,0.023000000044703484,0.023000000044703484
L1_S24_F1728,0.22037754952907562,0.21398086845874786,0.2139216661453247,609.0,66500.0,65891.0,0.13299742341041565,0.13200592994689941,0.13199342787265778,0.2199999988079071,0.20499999821186066,0.20499999821186066
L1_S24_F1733,0.006932680495083332,0.006483405362814665,0.006479243282228708,609.0,66500.0,65891.0,0.0057405829429626465,0.005176849197596312,0.005171442870050669,0.004999999888241291,0.004999999888241291,0.004999999888241291
L1_S24_F1738,0.007178981322795153,0.007149947341531515,0.007149659097194672,609.0,66500.0,65891.0,0.005881711840629578,0.005559220444411039,0.005556102842092514,0.006000000052154064,0.006000000052154064,0.006000000052154064
L1_S24_F1743,0.12499343603849411,0.12094071507453918,0.12090327590703964,609.0,66500.0,65891.0,0.09326693415641785,0.08465361595153809,0.08457186073064804,0.10899999737739563,0.1120000034570694,0.1120000034570694
L1_S24_F1748,0.0038965465500950813,0.004786496050655842,0.004794723354279995,609.0,66500.0,65891.0,0.002089480636641383,0.003473113989457488,0.0034821482840925455,0.004000000189989805,0.004000000189989805,0.004000000189989805
L1_S24_F1753,0.06715923547744751,0.07385590672492981,0.07391797006130219,609.0,66500.0,65891.0,0.07922045886516571,0.0774407610297203,0.07742245495319366,0.04600000008940697,0.05400000140070915,0.05400000140070915
L1_S24_F1758,0.05342692881822586,0.02502705529332161,0.024764565750956535,609.0,66500.0,65891.0,0.06978626549243927,0.028147920966148376,0.02733496017754078,0.026000000536441803,0.014999999664723873,0.014999999664723873
L1_S24_F1763,0.2150999754667282,0.21594879031181335,0.21595697104930878,620.0,66484.0,65864.0,0.1305420696735382,0.1328004151582718,0.13282422721385956,0.2160000056028366,0.20800000429153442,0.20800000429153442
L1_S24_F1768,0.0005064514116384089,0.0007199115352705121,0.0007219237159006298,620.0,66471.0,65851.0,0.0008440370438620448,0.01391291618347168,0.013977965340018272,0.0,0.0,0.0
L1_S24_F1773,0.014225810766220093,0.015589607879519463,0.015602455474436283,620.0,66484.0,65864.0,0.010502747260034084,0.022173618897795677,0.02225412242114544,0.012000000104308128,0.013000000268220901,0.013000000268220901
L1_S24_F1778,0.08549031615257263,0.09323003143072128,0.0933028906583786,620.0,66484.0,65864.0,0.06864053755998611,0.06732916831970215,0.0673159509897232,0.07100000232458115,0.08399999886751175,0.08399999886751175
L1_S24_F1783,0.003296775510534644,0.003167764050886035,0.003166518174111843,620.0,66484.0,65864.0,0.002415419789031148,0.02072005718946457,0.02081606723368168,0.003000000026077032,0.0020000000949949026,0.0020000000949949026
L1_S24_F1788,0.046475835144519806,0.04809177294373512,0.04810696840286255,620.0,66484.0,65864.0,0.04444403946399689,0.04371347278356552,0.04370741546154022,0.03999999910593033,0.04100000113248825,0.04100000113248825
L1_S24_F1793,0.0015709634171798825,0.0019414222333580256,0.0019449068931862712,620.0,66484.0,65864.0,0.001382955233566463,0.020559458062052727,0.020655442029237747,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513
L1_S24_F1798,0.06658224016427994,0.0748334676027298,0.07491117715835571,620.0,66484.0,65864.0,0.05643364414572716,0.06387748569250107,0.06393560767173767,0.0560000017285347,0.06400000303983688,0.06400000303983688
L1_S24_F1803,0.0061258068308234215,0.0057990457862615585,0.0057959528639912605,620.0,66484.0,65864.0,0.008042714558541775,0.021359998732805252,0.02144596166908741,0.004000000189989805,0.004000000189989805,0.004000000189989805
L1_S24_F1808,0.21373070776462555,0.2126443088054657,0.2126348614692688,572.0,66466.0,65894.0,0.12956804037094116,0.13046787679195404,0.1304747760295868,0.2044999897480011,0.20499999821186066,0.20499999821186066
L1_S24_F1810,0.025055963546037674,0.023953812196850777,0.02394424006342888,572.0,66466.0,65894.0,0.02300780452787876,0.021671166643500328,0.021661480888724327,0.01600000075995922,0.01600000075995922,0.01600000075995922
L1_S24_F1812,0.09930414706468582,0.10511306673288345,0.10516352951526642,572.0,66466.0,65894.0,0.07843682914972305,0.07716609537601471,0.07715415954589844,0.07800000160932541,0.09000000357627869,0.09000000357627869
L1_S24_F1814,0.05468190833926201,0.05349521338939667,0.05348486825823784,572.0,66466.0,65894.0,0.04529029503464699,0.041287634521722794,0.04125376045703888,0.04699999839067459,0.04699999839067459,0.04699999839067459
L1_S24_F1816,0.12084615230560303,0.1291038542985916,0.12917575240135193,572.0,66466.0,65894.0,0.10117696225643158,0.10135308653116226,0.10135237127542496,0.08500000089406967,0.09799999743700027,0.09799999743700027
L1_S24_F1818,0.1104860007762909,0.10205751657485962,0.10198444128036499,572.0,66466.0,65894.0,0.08094459772109985,0.07602832466363907,0.07597920298576355,0.09600000083446503,0.08900000154972076,0.08900000154972076
L1_S24_F1820,0.04055418819189072,0.04117157682776451,0.0411769263446331,572.0,66466.0,65894.0,0.03566209599375725,0.03529922291636467,0.035296350717544556,0.03200000151991844,0.032999999821186066,0.032999999821186066
L1_S24_F1822,0.08133217692375183,0.08652113378047943,0.08656620979309082,572.0,66466.0,65894.0,0.06986313313245773,0.08151022344827652,0.0816030353307724,0.07199999690055847,0.07000000029802322,0.07000000029802322
L1_S24_F1824,0.049458038061857224,0.04540526866912842,0.04537017643451691,572.0,66466.0,65894.0,0.07930583506822586,0.06867430359125137,0.06857337802648544,0.028999999165534973,0.02800000086426735,0.02800000086426735
L1_S24_F1829,0.0897374302148819,0.08803216367959976,0.08801698684692383,1192.0,132922.0,131730.0,0.07360776513814926,0.07094860821962357,0.07092518359422684,0.07400000095367432,0.07199999690055847,0.07199999690055847
L1_S24_F1831,0.12255875021219254,0.12309795618057251,0.12310303002595901,1192.0,132922.0,131730.0,0.10114350914955139,0.09611985087394714,0.0960732102394104,0.09650000184774399,0.10199999809265137,0.10199999809265137
L1_S24_F1834,0.11829981952905655,0.11995627731084824,0.11997134983539581,1192.0,132922.0,131730.0,0.07829298824071884,0.07827910780906677,0.07828035950660706,0.1080000028014183,0.1080000028014183,0.1080000028014183
L1_S24_F1836,0.12376423925161362,0.1247386708855629,0.12474748492240906,1192.0,132922.0,131730.0,0.08411663770675659,0.08379241079092026,0.0837896317243576,0.11500000208616257,0.1120000034570694,0.1120000034570694
L1_S24_F1838,0.07270292937755585,0.06620106101036072,0.06614235043525696,1192.0,132922.0,131730.0,0.06625913083553314,0.05400848388671875,0.05388404056429863,0.0560000017285347,0.05400000140070915,0.05400000140070915
L1_S24_F1840,0.0,0.00023442319070454687,0.00023654445249121636,1192.0,132922.0,131730.0,0.0,0.01510550919920206,0.015173664316534996,0.0,0.0,0.0
L1_S24_F1842,0.19124576449394226,0.18256187438964844,0.18248362839221954,1192.0,132922.0,131730.0,0.11909930408000946,0.12211573868989944,0.1221376582980156,0.1809999942779541,0.16599999368190765,0.16599999368190765
L1_S24_F1844,0.19982632994651794,0.15882375836372375,0.15845264494419098,1192.0,132922.0,131730.0,0.1044076532125473,0.10626321285963058,0.10620376467704773,0.22350001335144043,0.14499999582767487,0.14399999380111694
L1_S24_F1846,0.1626995950937271,0.12238646298646927,0.12202166020870209,1192.0,132922.0,131730.0,0.12736397981643677,0.05658113211393356,0.05539822205901146,0.12700000405311584,0.12200000137090683,0.12200000137090683
L1_S24_F1848,0.0895460844039917,0.08784202486276627,0.08782679587602615,1192.0,132922.0,131730.0,0.07278873026371002,0.07008693367242813,0.07006111741065979,0.07400000095367432,0.07199999690055847,0.07199999690055847
L1_S24_F1850,0.040794406086206436,0.04021480306982994,0.040209636092185974,1192.0,132922.0,131730.0,0.03440973162651062,0.034235961735248566,0.03423403203487396,0.032999999821186066,0.032999999821186066,0.032999999821186066
L1_S25_F1855,0.04708128422498703,0.04532774165272713,0.04531879723072052,283.0,55466.0,55183.0,0.05602206289768219,0.04675767198204994,0.04670415818691254,0.02800000086426735,0.03700000047683716,0.03700000047683716
L1_S25_F1858,0.10374559462070465,0.11117703467607498,0.11121509224176407,283.0,55466.0,55183.0,0.07634774595499039,0.08139295130968094,0.08141665160655975,0.0949999988079071,0.09799999743700027,0.09799999743700027
L1_S25_F1865,0.1398870050907135,0.18199791014194489,0.18221630156040192,283.0,55289.0,55006.0,0.1472124308347702,0.20782436430454254,0.2080114632844925,0.10400000214576721,0.10400000214576721,0.10400000214576721
L1_S25_F1869,0.06285511702299118,0.06614840030670166,0.06616533547639847,283.0,55289.0,55006.0,0.04831555113196373,0.04962046444416046,0.049626629799604416,0.05400000140070915,0.0560000017285347,0.0560000017285347
L1_S25_F1873,2.4734985345276073e-05,6.478664727183059e-05,6.499271694337949e-05,283.0,55289.0,55006.0,0.00015559127496089786,0.007359134964644909,0.007378033362329006,0.0,0.0,0.0
L1_S25_F1877,0.004367481917142868,0.0040613566525280476,0.004059791564941406,283.0,55289.0,55006.0,0.004437824711203575,0.009884943254292011,0.009905238635838032,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026
L1_S25_F1881,0.06197526305913925,0.05695261061191559,0.05692656338214874,283.0,55295.0,55012.0,0.17047281563282013,0.15692681074142456,0.15685991942882538,0.028999999165534973,0.028999999165534973,0.028999999165534973
L1_S25_F1885,0.03584453836083412,0.03308732435107231,0.03307317942380905,283.0,55418.0,55135.0,0.026808828115463257,0.02662331983447075,0.02662033960223198,0.029999999329447746,0.027000000700354576,0.027000000700354576
L1_S25_F1890,0.1160036250948906,0.10698232799768448,0.1069357693195343,283.0,55409.0,55126.0,0.08472118526697159,0.08369525521993637,0.08369546383619308,0.11699999868869781,0.08299999684095383,0.08299999684095383
L1_S25_F1892,0.11374203115701675,0.10392074286937714,0.10387036949396133,283.0,55409.0,55126.0,0.08345365524291992,0.08228760212659836,0.08228014409542084,0.10199999809265137,0.0860000029206276,0.0860000029206276
L1_S25_F1894,0.16560418903827667,0.1543550193309784,0.15429744124412537,283.0,55409.0,55126.0,0.11005715280771255,0.11244414746761322,0.11245489865541458,0.16300000250339508,0.13699999451637268,0.13699999451637268
L1_S25_F1896,0.0038091870956122875,0.0036345969419926405,0.00363368121907115,283.0,54761.0,54478.0,0.003112372476607561,0.0038817464374005795,0.0038853941950947046,0.003000000026077032,0.003000000026077032,0.003000000026077032
L1_S25_F1900,0.05588887631893158,0.057889822870492935,0.057900164276361465,144.0,27979.0,27835.0,0.036848034709692,0.04274110496044159,0.042770691215991974,0.05049999803304672,0.050999999046325684,0.050999999046325684
L1_S25_F1909,0.0010138892102986574,0.001265462371520698,0.0012667657574638724,144.0,27979.0,27835.0,0.0010838041780516505,0.006101389415562153,0.006116680800914764,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513
L1_S25_F1914,0.00010416667646495625,0.0002957914548460394,0.000296782556688413,144.0,27979.0,27835.0,0.0003065427881665528,0.008746447041630745,0.008768990635871887,0.0,0.0,0.0
L1_S25_F1919,0.009916669689118862,0.011114530265331268,0.011120722629129887,144.0,27979.0,27835.0,0.00925890076905489,0.03560997545719147,0.0356949083507061,0.00800000037997961,0.00800000037997961,0.00800000037997961
L1_S25_F1924,0.003965278621762991,0.00472799688577652,0.004731927998363972,144.0,27979.0,27835.0,0.002679665805771947,0.0213553998619318,0.021409455686807632,0.003000000026077032,0.003000000026077032,0.003000000026077032
L1_S25_F1929,0.07506249845027924,0.07674812525510788,0.07675686478614807,144.0,27979.0,27835.0,0.04728136211633682,0.04738805815577507,0.04738849028944969,0.07400000095367432,0.07599999755620956,0.07599999755620956
L1_S25_F1938,0.01786111481487751,0.01895042508840561,0.018956057727336884,144.0,27979.0,27835.0,0.015739399939775467,0.019568946212530136,0.01958664134144783,0.01549999974668026,0.01899999938905239,0.01899999938905239
L1_S25_F1943,0.00332638924010098,0.004507359117269516,0.004513472784310579,144.0,27979.0,27835.0,0.0020883623510599136,0.025192193686962128,0.025256333872675896,0.003000000026077032,0.003000000026077032,0.003000000026077032
L1_S25_F1948,0.02464582771062851,0.024629604071378708,0.024629520252346992,144.0,27979.0,27835.0,0.016035130247473717,0.024047648534178734,0.02408231794834137,0.023000000044703484,0.023000000044703484,0.023000000044703484
L1_S25_F1953,0.006923611741513014,0.007562021724879742,0.007565320935100317,144.0,27979.0,27835.0,0.006707765627652407,0.023489845916628838,0.023545389994978905,0.004999999888241291,0.006000000052154064,0.006000000052154064
L1_S25_F1958,0.024916669353842735,0.023221421986818314,0.023212645202875137,144.0,27979.0,27835.0,0.01704806089401245,0.019760016351938248,0.019772717729210854,0.02199999988079071,0.019999999552965164,0.019999999552965164
L1_S25_F1963,0.0007013888098299503,0.0014213115209713578,0.0014250368112698197,144.0,27979.0,27835.0,0.0007762184832245111,0.02192564308643341,0.021982606500387192,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513
L1_S25_F1968,0.0543472021818161,0.05015471205115318,0.05013306811451912,144.0,27979.0,27835.0,0.06343559175729752,0.056727029383182526,0.05669073015451431,0.039000000804662704,0.03500000014901161,0.03500000014901161
L1_S25_F1973,0.034763891249895096,0.03586254641413689,0.03586822375655174,144.0,27979.0,27835.0,0.02592349797487259,0.04263787716627121,0.0427069254219532,0.029500000178813934,0.03200000151991844,0.03200000151991844
L1_S25_F1978,0.06836691498756409,0.07227926701307297,0.07229914516210556,139.0,27528.0,27389.0,0.047538258135318756,0.05163923650979996,0.05166028067469597,0.0560000017285347,0.06300000101327896,0.06400000303983688
L1_S25_F1987,0.0008489207830280066,0.0009153897990472615,0.0009157279855571687,139.0,27528.0,27389.0,0.0009472591918893158,0.0020157534163445234,0.0020198372658342123,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513
L1_S25_F1992,0.0010647482704371214,0.0009533435804769397,0.0009527785587124527,139.0,27528.0,27389.0,0.0009418498375453055,0.0010714986128732562,0.0010720589198172092,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513
L1_S25_F1997,0.0096402857452631,0.010101055726408958,0.010103384964168072,139.0,27528.0,27389.0,0.0070454091764986515,0.01645238697528839,0.01648641936480999,0.00800000037997961,0.00800000037997961,0.00800000037997961
L1_S25_F2002,0.004532370250672102,0.004480840638279915,0.004480588715523481,139.0,27528.0,27389.0,0.00252896873280406,0.011069164611399174,0.01109578087925911,0.004999999888241291,0.004999999888241291,0.004999999888241291
L1_S25_F2007,0.07049643248319626,0.07797673344612122,0.07801470905542374,139.0,27528.0,27389.0,0.044189050793647766,0.046689871698617935,0.04669941961765289,0.06400000303983688,0.07699999958276749,0.07699999958276749
L1_S25_F2016,0.05651798099279404,0.0554344579577446,0.05542895197868347,139.0,27528.0,27389.0,0.026682879775762558,0.03215129300951958,0.032177213579416275,0.050999999046325684,0.04699999839067459,0.04699999839067459
L1_S25_F2021,0.005158273037523031,0.005837635137140751,0.005841078236699104,139.0,27528.0,27389.0,0.0046504782512784,0.004252762068063021,0.004250644240528345,0.004000000189989805,0.004999999888241291,0.004999999888241291
L1_S25_F2026,0.09266185015439987,0.0904027447104454,0.09039132297039032,139.0,27528.0,27389.0,0.04594223573803902,0.051580753177404404,0.05160774290561676,0.09099999815225601,0.08699999749660492,0.08699999749660492
